trade_id,entry_time,exit_time,direction,entry_price,exit_price,pnl_pips,pnl_dollars,exit_reason,session,day_of_week,prior_4h_direction,atr_at_entry,holding_bars,sample
T10930,2021-10-05 10:00:00,2021-10-05 11:00:00,SHORT,1.15908,1.1609200000000002,-18.400000000000638,-50.93120000000176,stop_loss,LONDON,Tuesday,BEAR,0.0009748952532828949,1,IS
T10959,2021-10-06 15:00:00,2021-10-06 22:00:00,LONG,1.156,1.15545,-5.499999999998284,-11.995499999996257,time_stop,NY,Wednesday,BULL,0.0010389873723465244,7,IS
T11006,2021-10-08 14:00:00,2021-10-10 21:00:00,LONG,1.15782,1.15738,-4.3999999999999595,-9.530399999999911,time_stop,NY,Friday,BULL,0.0010204697343583367,55,IS
T11031,2021-10-11 15:00:00,2021-10-11 22:00:00,SHORT,1.1548800000000001,1.15562,-7.399999999999629,-12.735399999999363,time_stop,NY,Monday,BEAR,0.0009879747897359099,7,IS
T11074,2021-10-13 10:00:00,2021-10-13 17:00:00,LONG,1.15749,1.15981,23.200000000000998,24.568800000001055,time_stop,LONDON,Wednesday,BULL,0.0010898819994784965,7,IS
T11103,2021-10-14 15:00:00,2021-10-14 22:00:00,LONG,1.15985,1.1609,10.499999999999954,29.63099999999987,time_stop,NY,Thursday,BULL,0.0009893692599614917,7,IS
T11126,2021-10-15 14:00:00,2021-10-17 20:00:00,LONG,1.16069,1.15835,-23.400000000000087,-59.108400000000216,stop_loss,NY,Friday,BULL,0.0010095790281991605,54,IS
T11170,2021-10-19 10:00:00,2021-10-19 17:00:00,SHORT,1.16424,1.16304,11.999999999998678,24.527999999997295,time_stop,LONDON,Tuesday,BEAR,0.00113980368525119,7,IS
T11222,2021-10-21 14:00:00,2021-10-21 21:00:00,SHORT,1.16225,1.16291,-6.6000000000010495,-12.665400000002014,time_stop,NY,Thursday,BEAR,0.0009626165896065689,7,IS
T11242,2021-10-22 10:00:00,2021-10-24 17:00:00,LONG,1.16471,1.16391,-7.999999999999119,-14.343999999998418,time_stop,LONDON,Friday,BULL,0.0008919370930320499,55,IS
T11290,2021-10-26 10:00:00,2021-10-26 17:00:00,SHORT,1.15919,1.15923,-0.40000000000040004,-0.4844000000004845,time_stop,LONDON,Tuesday,BEAR,0.0010606646304994315,7,IS
T11337,2021-10-28 09:00:00,2021-10-28 16:00:00,LONG,1.16586,1.16785,19.900000000001583,10.785800000000858,time_stop,LONDON,Thursday,BULL,0.0014886157332032043,7,IS
T11386,2021-11-01 09:00:00,2021-11-01 13:00:00,LONG,1.1584999999999999,1.16055,20.500000000001073,51.16800000000267,take_profit,LONDON,Monday,BULL,0.001252305350778404,4,IS
T11411,2021-11-02 10:00:00,2021-11-02 17:00:00,SHORT,1.1579300000000001,1.15787,0.6000000000017103,0.8730000000024883,time_stop,LONDON,Tuesday,BEAR,0.0011763735904231807,7,IS
T11463,2021-11-04 14:00:00,2021-11-04 21:00:00,LONG,1.1558599999999999,1.15422,-16.399999999998638,-41.68879999999653,time_stop,NY,Thursday,BULL,0.0011606195520720512,7,IS
T11506,2021-11-08 10:00:00,2021-11-08 17:00:00,LONG,1.1590099999999999,1.15849,-5.199999999998539,-8.11719999999772,time_stop,LONDON,Monday,BULL,0.0012456662841795075,7,IS
T11535,2021-11-09 15:00:00,2021-11-09 21:00:00,LONG,1.15968,1.1584699999999999,-12.100000000001554,-48.33950000000621,stop_loss,NY,Tuesday,BULL,0.0011831840903414944,6,IS
T11554,2021-11-10 10:00:00,2021-11-10 17:00:00,SHORT,1.15174,1.14788,38.599999999999746,27.984999999999815,time_stop,LONDON,Wednesday,BEAR,0.001500315950768806,7,IS
T11626,2021-11-15 10:00:00,2021-11-15 12:00:00,SHORT,1.14188,1.1386100000000001,32.69999999999884,45.61649999999839,take_profit,LONDON,Monday,BEAR,0.0011115605319627943,2,IS
T11631,2021-11-15 15:00:00,2021-11-15 22:00:00,SHORT,1.13587,1.13823,-23.600000000001398,-31.034000000001843,time_stop,NY,Monday,BEAR,0.0012968165067601637,7,IS
T11655,2021-11-16 15:00:00,2021-11-16 22:00:00,SHORT,1.13113,1.12886,22.699999999999942,40.1562999999999,time_stop,NY,Tuesday,BEAR,0.0013568045092704636,7,IS
T11698,2021-11-18 10:00:00,2021-11-18 17:00:00,LONG,1.13494,1.13708,21.400000000000308,38.52000000000055,time_stop,LONDON,Thursday,BULL,0.0013733897464682262,7,IS
T11728,2021-11-19 16:00:00,2021-11-21 23:00:00,SHORT,1.12781,1.1278,0.10000000000065512,0.16720000000109533,time_stop,NY,Friday,BEAR,0.0015914774777903882,55,IS
T11771,2021-11-23 11:00:00,2021-11-23 18:00:00,LONG,1.12651,1.12445,-20.599999999999508,-33.66039999999919,time_stop,LONDON,Tuesday,BULL,0.0015002892016044266,7,IS
T11799,2021-11-24 15:00:00,2021-11-24 22:00:00,LONG,1.12063,1.12138,7.500000000000284,16.81500000000064,time_stop,NY,Wednesday,BULL,0.0013597556671157837,7,IS
T11818,2021-11-25 10:00:00,2021-11-25 17:00:00,SHORT,1.12082,1.12069,1.2999999999996348,2.8742999999991925,time_stop,LONDON,Thursday,BEAR,0.0010512625942771068,7,IS
T11871,2021-11-29 15:00:00,2021-11-29 20:00:00,LONG,1.12804,1.1293499999999999,13.099999999999223,35.238999999997915,take_profit,NY,Monday,BULL,0.001324098121839972,5,IS
T11891,2021-11-30 11:00:00,2021-11-30 18:00:00,SHORT,1.1286100000000001,1.13299,-43.799999999998285,-19.05299999999925,time_stop,LONDON,Tuesday,BEAR,0.002218808042835585,7,IS
T11919,2021-12-01 15:00:00,2021-12-01 21:00:00,SHORT,1.13096,1.1333700000000002,-24.100000000002453,-48.585600000004945,stop_loss,NY,Wednesday,BEAR,0.0018277759453269719,6,IS
T11939,2021-12-02 11:00:00,2021-12-02 18:00:00,SHORT,1.13065,1.13057,0.7999999999985796,0.8071999999985668,time_stop,LONDON,Thursday,BEAR,0.0015097019815512238,7,IS
T11986,2021-12-06 10:00:00,2021-12-06 17:00:00,SHORT,1.1270900000000001,1.12827,-11.799999999999589,-13.168799999999543,time_stop,LONDON,Monday,BEAR,0.0014131337477253337,7,IS
T12015,2021-12-07 15:00:00,2021-12-07 22:00:00,LONG,1.12689,1.12916,22.699999999999942,34.186199999999914,time_stop,NY,Tuesday,BULL,0.0012517312559128262,7,IS
T12034,2021-12-08 10:00:00,2021-12-08 17:00:00,LONG,1.13339,1.13414,7.500000000000284,6.757500000000256,time_stop,LONDON,Wednesday,BULL,0.0014889755186750214,7,IS
T12063,2021-12-09 15:00:00,2021-12-09 22:00:00,LONG,1.12957,1.12982,2.500000000000835,7.435000000002483,time_stop,NY,Thursday,BULL,0.0011691398232966121,7,IS
T12083,2021-12-10 11:00:00,2021-12-12 18:00:00,LONG,1.13134,1.13106,-2.80000000000058,-2.4864000000005153,time_stop,LONDON,Friday,BULL,0.0013681079425364832,55,IS
T12112,2021-12-13 16:00:00,2021-12-13 23:00:00,SHORT,1.1282400000000001,1.12774,5.00000000000167,11.605000000003876,time_stop,NY,Monday,BEAR,0.0012191794896301742,7,IS
T12130,2021-12-14 10:00:00,2021-12-14 17:00:00,SHORT,1.12716,1.12566,14.999999999998348,13.679999999998495,time_stop,LONDON,Tuesday,BEAR,0.0012636725287953183,7,IS
T12159,2021-12-15 15:00:00,2021-12-15 22:00:00,LONG,1.1288799999999999,1.12856,-3.1999999999987594,-1.9903999999992283,time_stop,NY,Wednesday,BULL,0.001465550783404178,7,IS
T12183,2021-12-16 15:00:00,2021-12-16 22:00:00,LONG,1.13344,1.13269,-7.500000000000284,-15.735000000000596,time_stop,NY,Thursday,BULL,0.0016353388907167725,7,IS
T12202,2021-12-17 10:00:00,2021-12-19 17:00:00,SHORT,1.12725,1.12372,35.30000000000033,24.46290000000023,time_stop,LONDON,Friday,BEAR,0.0016168880592044759,55,IS
T12250,2021-12-21 10:00:00,2021-12-21 17:00:00,SHORT,1.12628,1.12817,-18.899999999999473,-20.336399999999433,time_stop,LONDON,Tuesday,BEAR,0.0012518462989134626,7,IS
T12279,2021-12-22 15:00:00,2021-12-22 22:00:00,LONG,1.13392,1.13387,-0.5000000000010552,-1.2300000000025957,time_stop,NY,Wednesday,BULL,0.0011771572854739631,7,IS
T12322,2021-12-24 10:00:00,2021-12-26 17:00:00,SHORT,1.13057,1.13084,-2.6999999999999247,-3.979799999999889,time_stop,LONDON,Friday,BEAR,0.0010347040483575825,55,IS
T12375,2021-12-28 15:00:00,2021-12-28 22:00:00,LONG,1.13128,1.13061,-6.700000000001705,-19.269200000004904,time_stop,NY,Tuesday,BULL,0.0010777565134761284,7,IS
T12400,2021-12-29 16:00:00,2021-12-29 18:00:00,LONG,1.13472,1.1359,11.799999999999589,36.874999999998714,take_profit,NY,Wednesday,BULL,0.0012120613156955118,2,IS
T12442,2021-12-31 10:00:00,2022-01-02 17:00:00,LONG,1.1373199999999999,1.13729,-0.2999999999997449,-0.2315999999998031,time_stop,LONDON,Friday,BULL,0.0016001596269803104,55,IS
T12491,2022-01-04 11:00:00,2022-01-04 18:00:00,LONG,1.12958,1.12827,-13.099999999999223,-23.317999999998616,time_stop,LONDON,Tuesday,BULL,0.0015072081728513867,7,IS
T12562,2022-01-07 10:00:00,2022-01-09 17:00:00,LONG,1.13484,1.13555,7.099999999999884,5.261099999999914,time_stop,LONDON,Friday,BULL,0.0013374639418609797,55,IS
T12611,2022-01-11 11:00:00,2022-01-11 18:00:00,LONG,1.13632,1.13658,2.5999999999992696,2.1553999999993945,time_stop,LONDON,Tuesday,BULL,0.0013293795914225723,7,IS
T12664,2022-01-13 16:00:00,2022-01-13 21:00:00,SHORT,1.14527,1.14717,-19.000000000000128,-55.803000000000374,stop_loss,NY,Thursday,BEAR,0.0012363036399297125,5,IS
T12683,2022-01-14 11:00:00,2022-01-16 18:00:00,SHORT,1.1413,1.14112,1.80000000000069,1.7622000000006754,time_stop,LONDON,Friday,BEAR,0.0012939084861958569,55,IS
T12730,2022-01-18 10:00:00,2022-01-18 17:00:00,SHORT,1.13418,1.13276,14.199999999999768,14.313599999999768,time_stop,LONDON,Tuesday,BEAR,0.0012880470495397998,7,IS
T12783,2022-01-20 15:00:00,2022-01-20 21:00:00,SHORT,1.13025,1.1335000000000002,-32.50000000000197,-49.56250000000301,stop_loss,NY,Thursday,BEAR,0.001319622539614024,6,IS
T12827,2022-01-24 11:00:00,2022-01-24 18:00:00,LONG,1.13119,1.13236,11.700000000001154,21.949200000002165,time_stop,LONDON,Monday,BULL,0.0012734880566971562,7,IS
T12879,2022-01-26 15:00:00,2022-01-26 22:00:00,SHORT,1.12388,1.12211,17.700000000000493,11.85900000000033,time_stop,NY,Wednesday,BEAR,0.0012705894250222252,7,IS
T12946,2022-01-31 10:00:00,2022-01-31 17:00:00,LONG,1.12119,1.12312,19.299999999999873,13.47139999999991,time_stop,LONDON,Monday,BULL,0.0014692610991044355,7,IS
T12975,2022-02-01 15:00:00,2022-02-01 22:00:00,LONG,1.12699,1.12706,0.700000000000145,1.0556000000002186,time_stop,NY,Tuesday,BULL,0.0014014196818505687,7,IS
T12994,2022-02-02 10:00:00,2022-02-02 17:00:00,SHORT,1.1295300000000001,1.13028,-7.499999999998064,-8.887499999997704,time_stop,LONDON,Wednesday,BEAR,0.00130638502848928,7,IS
T13120,2022-02-09 16:00:00,2022-02-09 23:00:00,SHORT,1.14198,1.1425,-5.20000000000076,-9.890400000001446,time_stop,NY,Wednesday,BEAR,0.0012623235699597125,7,IS
T13139,2022-02-10 11:00:00,2022-02-10 18:00:00,LONG,1.1490099999999999,1.14112,-78.89999999999952,-28.561799999999835,time_stop,LONDON,Thursday,BULL,0.0017306017192865943,7,IS
T13211,2022-02-15 11:00:00,2022-02-15 18:00:00,LONG,1.1363699999999999,1.13551,-8.599999999998609,-8.126999999998686,time_stop,LONDON,Tuesday,BULL,0.001754026197464365,7,IS
T13283,2022-02-18 11:00:00,2022-02-20 18:00:00,SHORT,1.13246,1.13164,8.20000000000043,9.093800000000476,time_stop,LONDON,Friday,BEAR,0.0014224385389289547,55,IS
T13330,2022-02-22 10:00:00,2022-02-22 17:00:00,SHORT,1.1333900000000001,1.13257,8.20000000000043,16.818200000000882,time_stop,LONDON,Tuesday,BEAR,0.0016861315707525299,7,IS
T13360,2022-02-23 16:00:00,2022-02-23 19:00:00,SHORT,1.1301400000000001,1.12765,24.900000000001032,88.49460000000367,take_profit,NY,Wednesday,BEAR,0.0013358157589988151,3,IS
T13378,2022-02-24 10:00:00,2022-02-24 13:00:00,SHORT,1.11083,1.11911,-82.80000000000065,-48.35520000000038,stop_loss,LONDON,Thursday,BEAR,0.0023107788846959314,3,IS
T13403,2022-02-25 11:00:00,2022-02-27 17:00:00,LONG,1.12604,1.1149699999999998,-110.70000000000135,-94.42710000000116,stop_loss,LONDON,Friday,BULL,0.002479896685756774,54,IS
T13450,2022-03-01 10:00:00,2022-03-01 17:00:00,SHORT,1.11388,1.11189,19.899999999999363,25.909799999999173,time_stop,LONDON,Tuesday,BEAR,0.0021776046940481368,7,IS
T13498,2022-03-03 10:00:00,2022-03-03 17:00:00,SHORT,1.10605,1.10656,-5.1000000000001044,-6.038400000000124,time_stop,LONDON,Thursday,BEAR,0.0019661803649188092,7,IS
T13571,2022-03-08 11:00:00,2022-03-08 12:00:00,SHORT,1.08793,1.0942500000000002,-63.20000000000103,-57.63840000000094,stop_loss,LONDON,Tuesday,BEAR,0.0027820124552314783,1,IS
T13595,2022-03-09 11:00:00,2022-03-09 18:00:00,LONG,1.10716,1.10733,1.7000000000000348,0.7922000000000162,time_stop,LONDON,Wednesday,BULL,0.0027756452281828764,7,IS
T13623,2022-03-10 15:00:00,2022-03-10 18:00:00,SHORT,1.09758,1.10138,-38.000000000000256,-83.82800000000056,stop_loss,NY,Thursday,BEAR,0.00273429098210321,3,IS
T13643,2022-03-11 11:00:00,2022-03-13 17:00:00,SHORT,1.09344,1.09274,6.999999999999229,3.7099999999995914,time_stop,LONDON,Friday,BEAR,0.0027865490567252614,54,IS
T13671,2022-03-14 14:00:00,2022-03-14 21:00:00,SHORT,1.0948200000000001,1.09711,-22.899999999999032,-29.58679999999875,time_stop,NY,Monday,BEAR,0.002295193435911538,7,IS
T13691,2022-03-15 10:00:00,2022-03-15 17:00:00,SHORT,1.09714,1.09648,6.6000000000010495,8.065200000001282,time_stop,LONDON,Tuesday,BEAR,0.002117448356071576,7,IS
T13720,2022-03-16 15:00:00,2022-03-16 22:00:00,LONG,1.1034599999999999,1.10349,0.30000000000196536,0.14400000000094337,time_stop,NY,Wednesday,BULL,0.0025168327369008586,7,IS
T13738,2022-03-17 09:00:00,2022-03-17 11:00:00,LONG,1.10841,1.1130399999999998,46.299999999999116,42.36449999999919,take_profit,LONDON,Thursday,BULL,0.0021478261350683786,2,IS
T13744,2022-03-17 15:00:00,2022-03-17 22:00:00,SHORT,1.10897,1.10838,5.9000000000009045,4.997300000000767,time_stop,NY,Thursday,BEAR,0.0020966453037362057,7,IS
T13791,2022-03-21 14:00:00,2022-03-21 21:00:00,SHORT,1.10128,1.10016,11.200000000000099,14.649600000000131,time_stop,NY,Monday,BEAR,0.001567323931157319,7,IS
T13859,2022-03-24 10:00:00,2022-03-24 17:00:00,LONG,1.10073,1.10054,-1.8999999999991246,-1.8581999999991436,time_stop,LONDON,Thursday,BULL,0.001600511200184568,7,IS
T13887,2022-03-25 14:00:00,2022-03-27 21:00:00,SHORT,1.09819,1.09545,27.399999999999647,72.96619999999905,take_profit,NY,Friday,BEAR,0.001466641097446424,55,IS
T13928,2022-03-29 09:00:00,2022-03-29 16:00:00,LONG,1.11311,1.10855,-45.600000000001195,-18.969600000000497,time_stop,LONDON,Tuesday,BULL,0.0024035050170268476,7,IS
T13981,2022-03-31 14:00:00,2022-03-31 21:00:00,SHORT,1.10684,1.10718,-3.4000000000000696,-5.412800000000111,time_stop,NY,Thursday,BEAR,0.0021377343884772413,7,IS
T14024,2022-04-04 09:00:00,2022-04-04 13:00:00,SHORT,1.09912,1.0964200000000002,26.999999999999247,60.26399999999832,take_profit,LONDON,Monday,BEAR,0.0014098945276033437,4,IS
T14049,2022-04-05 10:00:00,2022-04-05 14:00:00,SHORT,1.0936700000000001,1.0904900000000002,31.799999999999606,32.117999999999604,take_profit,LONDON,Tuesday,BEAR,0.0014893808145435912,4,IS
T14077,2022-04-06 14:00:00,2022-04-06 21:00:00,SHORT,1.08979,1.09104,-12.499999999999734,-28.674999999999386,time_stop,NY,Wednesday,BEAR,0.0016421495245931678,7,IS
T14102,2022-04-07 15:00:00,2022-04-07 22:00:00,SHORT,1.0870900000000001,1.08588,12.100000000001554,16.92790000000217,time_stop,NY,Thursday,BEAR,0.0017368825287307206,7,IS
T14120,2022-04-08 09:00:00,2022-04-08 16:00:00,SHORT,1.08386,1.08744,-35.799999999999166,-29.892999999999304,time_stop,LONDON,Friday,BEAR,0.0016582638381843872,7,IS
T14149,2022-04-11 14:00:00,2022-04-11 21:00:00,LONG,1.08911,1.08708,-20.299999999999763,-44.172799999999484,time_stop,NY,Monday,BULL,0.0017656037901267905,7,IS
T14216,2022-04-14 09:00:00,2022-04-14 16:00:00,SHORT,1.07694,1.08281,-58.700000000000415,-16.436000000000117,time_stop,LONDON,Thursday,BEAR,0.0021532943870873787,7,IS
T14336,2022-04-21 09:00:00,2022-04-21 16:00:00,SHORT,1.0870600000000001,1.0832,38.60000000000196,51.14500000000261,time_stop,LONDON,Thursday,BEAR,0.0018946031995456538,7,IS
T14385,2022-04-25 10:00:00,2022-04-25 17:00:00,SHORT,1.07059,1.07121,-6.200000000000649,-4.879400000000512,time_stop,LONDON,Monday,BEAR,0.0020913179904612877,7,IS
T14413,2022-04-26 14:00:00,2022-04-26 21:00:00,SHORT,1.06433,1.06465,-3.20000000000098,-5.9584000000018245,time_stop,NY,Tuesday,BEAR,0.0017608828336179213,7,IS
T14433,2022-04-27 10:00:00,2022-04-27 17:00:00,SHORT,1.05135,1.05547,-41.199999999999015,-17.551199999999582,time_stop,LONDON,Wednesday,BEAR,0.0021604375040721077,7,IS
T14509,2022-05-02 14:00:00,2022-05-02 21:00:00,SHORT,1.04906,1.0522,-31.399999999999206,-35.85879999999909,time_stop,NY,Monday,BEAR,0.0019736825277818096,7,IS
T14557,2022-05-04 14:00:00,2022-05-04 21:00:00,LONG,1.0616999999999999,1.06255,8.500000000002395,4.199000000001183,time_stop,NY,Wednesday,BULL,0.0022696949640627897,7,IS
T14577,2022-05-05 10:00:00,2022-05-05 17:00:00,SHORT,1.05316,1.05408,-9.199999999998099,-5.253199999998914,time_stop,LONDON,Thursday,BEAR,0.002295827639327828,7,IS
T14605,2022-05-06 14:00:00,2022-05-08 21:00:00,SHORT,1.0545900000000001,1.05239,22.000000000002018,25.938000000002383,time_stop,NY,Friday,BEAR,0.002620667341602539,55,IS
T14648,2022-05-10 09:00:00,2022-05-10 16:00:00,SHORT,1.05424,1.05285,13.900000000000023,23.087900000000037,time_stop,LONDON,Tuesday,BEAR,0.001987784140481467,7,IS
T14720,2022-05-13 09:00:00,2022-05-13 11:00:00,SHORT,1.03627,1.0412000000000001,-49.300000000001006,-56.54710000000116,stop_loss,LONDON,Friday,BEAR,0.002013913926847654,2,IS
T14744,2022-05-16 09:00:00,2022-05-16 16:00:00,SHORT,1.04028,1.04313,-28.49999999999797,-32.83199999999766,time_stop,LONDON,Monday,BEAR,0.001883160329173538,7,IS
T14797,2022-05-18 14:00:00,2022-05-18 21:00:00,SHORT,1.04726,1.04864,-13.799999999999368,-21.61079999999901,time_stop,NY,Wednesday,BEAR,0.0017456449220316806,7,IS
T14816,2022-05-19 09:00:00,2022-05-19 16:00:00,LONG,1.05595,1.05837,24.200000000000887,21.029800000000773,time_stop,LONDON,Thursday,BULL,0.0019765837963302136,7,IS
T14869,2022-05-23 14:00:00,2022-05-23 21:00:00,LONG,1.06944,1.06673,-27.099999999999902,-37.58769999999986,time_stop,NY,Monday,BULL,0.0019238668692562791,7,IS
T14888,2022-05-24 09:00:00,2022-05-24 16:00:00,LONG,1.07354,1.07329,-2.4999999999986144,-2.5174999999986047,time_stop,LONDON,Tuesday,BULL,0.001976037461638929,7,IS
T14917,2022-05-25 14:00:00,2022-05-25 21:00:00,LONG,1.06893,1.06879,-1.40000000000029,-1.4980000000003102,time_stop,NY,Wednesday,BULL,0.0018510931436702988,7,IS
T14966,2022-05-27 15:00:00,2022-05-29 22:00:00,LONG,1.07348,1.07452,10.399999999999299,13.405599999999094,time_stop,NY,Friday,BULL,0.0017132306952751485,55,IS
T14985,2022-05-30 10:00:00,2022-05-30 17:00:00,LONG,1.07823,1.07767,-5.60000000000116,-6.6080000000013674,time_stop,LONDON,Monday,BULL,0.0016164249975775034,7,IS
T15033,2022-06-01 10:00:00,2022-06-01 17:00:00,SHORT,1.06659,1.06519,13.999999999998458,9.197999999998986,time_stop,LONDON,Wednesday,BEAR,0.0019097297436934265,7,IS
T15062,2022-06-02 15:00:00,2022-06-02 22:00:00,LONG,1.07498,1.07574,7.599999999998719,15.526799999997383,time_stop,NY,Thursday,BULL,0.0015715517657540535,7,IS
T15104,2022-06-06 09:00:00,2022-06-06 16:00:00,SHORT,1.07128,1.06955,17.300000000000093,35.759100000000196,time_stop,LONDON,Monday,BEAR,0.0013699535064629143,7,IS
T15152,2022-06-08 09:00:00,2022-06-08 15:00:00,LONG,1.0742099999999999,1.07131,-28.999999999999027,-43.41299999999855,stop_loss,LONDON,Wednesday,BULL,0.0016267024305371748,6,IS
T15177,2022-06-09 10:00:00,2022-06-09 17:00:00,SHORT,1.06478,1.06178,30.000000000001137,9.720000000000368,time_stop,LONDON,Thursday,BEAR,0.002015771455937832,7,IS
T15224,2022-06-13 09:00:00,2022-06-13 16:00:00,SHORT,1.04361,1.04058,30.29999999999866,32.05739999999859,time_stop,LONDON,Monday,BEAR,0.0019106322585020527,7,IS
T15253,2022-06-14 14:00:00,2022-06-14 21:00:00,SHORT,1.0410000000000001,1.04409,-30.89999999999815,-37.41989999999776,time_stop,NY,Tuesday,BEAR,0.0021751064280919473,7,IS
T15278,2022-06-15 15:00:00,2022-06-15 22:00:00,LONG,1.04554,1.04452,-10.200000000000209,-5.4978000000001135,time_stop,NY,Wednesday,BULL,0.0029416330547544873,7,IS
T15296,2022-06-16 09:00:00,2022-06-16 12:00:00,LONG,1.04509,1.05595,108.59999999999869,65.37719999999922,take_profit,LONDON,Thursday,BULL,0.002808950425064107,3,IS
T15321,2022-06-17 10:00:00,2022-06-19 17:00:00,SHORT,1.04568,1.04877,-30.90000000000037,-19.003500000000226,time_stop,LONDON,Friday,BEAR,0.0026385165487516657,55,IS
T15349,2022-06-20 14:00:00,2022-06-20 21:00:00,SHORT,1.04977,1.0534,-36.299999999998,-36.40889999999799,time_stop,NY,Monday,BEAR,0.0018348184670434792,7,IS
T15392,2022-06-22 09:00:00,2022-06-22 16:00:00,LONG,1.05609,1.05645,3.5999999999991594,2.865599999999331,time_stop,LONDON,Wednesday,BULL,0.0018197648867719664,7,IS
T15446,2022-06-24 15:00:00,2022-06-26 22:00:00,LONG,1.05601,1.05559,-4.199999999998649,-6.5477999999978955,time_stop,NY,Friday,BULL,0.0018689349141108092,55,IS
T15465,2022-06-27 10:00:00,2022-06-27 17:00:00,LONG,1.05982,1.05842,-14.000000000000679,-12.656000000000613,time_stop,LONDON,Monday,BULL,0.0017727063914986113,7,IS
T15513,2022-06-29 10:00:00,2022-06-29 17:00:00,SHORT,1.04762,1.04406,35.60000000000007,24.528400000000055,time_stop,LONDON,Wednesday,BEAR,0.0019492691093883972,7,IS
T15560,2022-07-01 09:00:00,2022-07-01 16:00:00,SHORT,1.03983,1.04262,-27.900000000000702,-18.441900000000466,time_stop,LONDON,Friday,BEAR,0.001971597755964432,7,IS
T15608,2022-07-05 09:00:00,2022-07-05 16:00:00,SHORT,1.0259800000000001,1.02645,-4.699999999999704,-4.361599999999726,time_stop,LONDON,Tuesday,BEAR,0.002005975907295548,7,IS
T15681,2022-07-08 10:00:00,2022-07-10 17:00:00,LONG,1.01748,1.01795,4.699999999999704,3.219499999999798,time_stop,LONDON,Friday,BULL,0.0025556775262360735,55,IS
T15710,2022-07-11 15:00:00,2022-07-11 22:00:00,SHORT,1.0043900000000001,1.00252,18.700000000000383,17.297500000000355,time_stop,NY,Monday,BEAR,0.0021729942633322567,7,IS
T15734,2022-07-12 15:00:00,2022-07-12 22:00:00,SHORT,1.00309,1.00399,-8.999999999999009,-8.738999999999038,time_stop,NY,Tuesday,BEAR,0.0020363736092865953,7,IS
T15758,2022-07-13 15:00:00,2022-07-13 20:00:00,SHORT,1.0057800000000001,1.00224,35.400000000000986,36.14340000000101,take_profit,NY,Wednesday,BEAR,0.00265972717857838,5,IS
T15776,2022-07-14 09:00:00,2022-07-14 11:00:00,SHORT,0.9979100000000001,1.0027700000000002,-48.60000000000086,-50.83560000000091,stop_loss,LONDON,Thursday,BEAR,0.0024645884977581318,2,IS
T15801,2022-07-15 10:00:00,2022-07-17 17:00:00,LONG,1.00817,1.00839,2.1999999999988695,2.323199999998806,time_stop,LONDON,Friday,BULL,0.002368055212100157,55,IS
T15829,2022-07-18 14:00:00,2022-07-18 21:00:00,SHORT,1.01493,1.01224,26.900000000000812,38.35940000000116,time_stop,NY,Monday,BEAR,0.002379840780017606,7,IS
T15854,2022-07-19 15:00:00,2022-07-19 20:00:00,SHORT,1.02201,1.02464,-26.299999999999102,-42.05369999999856,stop_loss,NY,Tuesday,BEAR,0.002234937842958651,5,IS
T15902,2022-07-21 15:00:00,2022-07-21 22:00:00,LONG,1.02126,1.01956,-17.000000000000348,-18.122000000000373,time_stop,NY,Thursday,BULL,0.0027938255788934234,7,IS
T15920,2022-07-22 09:00:00,2022-07-22 16:00:00,LONG,1.02349,1.02119,-22.999999999999687,-11.545999999999843,time_stop,LONDON,Friday,BULL,0.0028217925851511953,7,IS
T15993,2022-07-27 10:00:00,2022-07-27 14:00:00,SHORT,1.0118800000000001,1.0199900000000002,-81.1000000000006,-61.39270000000047,stop_loss,LONDON,Wednesday,BEAR,0.0018462988667141674,4,IS
T16021,2022-07-28 14:00:00,2022-07-28 21:00:00,LONG,1.01777,1.01971,19.399999999998307,21.514599999998122,time_stop,NY,Thursday,BULL,0.002685215148361772,7,IS
T16040,2022-07-29 09:00:00,2022-07-29 16:00:00,SHORT,1.01641,1.02248,-60.700000000000195,-31.867500000000103,time_stop,LONDON,Friday,BEAR,0.002652723413523447,7,IS
T16089,2022-08-02 10:00:00,2022-08-02 17:00:00,SHORT,1.01984,1.01631,35.30000000000033,31.805300000000297,time_stop,LONDON,Tuesday,BEAR,0.0021362700427702184,7,IS
T16118,2022-08-03 15:00:00,2022-08-03 22:00:00,LONG,1.01693,1.01646,-4.699999999999704,-6.3543999999996,time_stop,NY,Wednesday,BULL,0.001967976512493857,7,IS
T16137,2022-08-04 10:00:00,2022-08-04 17:00:00,LONG,1.02129,1.02456,32.69999999999884,24.85199999999912,time_stop,LONDON,Thursday,BULL,0.0018148521231221714,7,IS
T16185,2022-08-08 10:00:00,2022-08-08 17:00:00,LONG,1.0218099999999999,1.01932,-24.899999999998812,-28.933799999998616,time_stop,LONDON,Monday,BULL,0.0016993015210252666,7,IS
T16213,2022-08-09 14:00:00,2022-08-09 21:00:00,SHORT,1.02035,1.02117,-8.199999999998209,-11.53739999999748,time_stop,NY,Tuesday,BEAR,0.0014080294966771281,7,IS
T16233,2022-08-10 10:00:00,2022-08-10 17:00:00,LONG,1.03564,1.02993,-57.099999999998815,-18.84299999999961,time_stop,LONDON,Wednesday,BULL,0.001921079796868364,7,IS
